admin_name,capacity_mw_sum,capacity_mw_mean,capacity_mw_count,capacity_mw_p90,generation_gwh
VORONEZH,1895.163330078125,0.11820391565561295,16033,0.12004968523979187,12451.22307861328
BELGOROD,1839.12255859375,0.1180286556482315,15582,0.11923786252737045,12083.035209960937
BRYANSK,1803.2484130859375,0.112450011074543,16036,0.11382406204938889,11847.342073974609
TOMSK,1742.8076171875,0.09931659698486328,17548,0.10317198932170868,11450.246044921874
KARELIA,1566.549072265625,0.08186397701501846,19136,0.08780749887228012,10292.227404785157
VOLOGDA,1529.3453369140625,0.09384790062904358,16296,0.09621690958738327,10047.798863525391
CHUKOT,1412.552978515625,0.07237552106380463,19517,0.07530662417411804,9280.473068847656
TUVA,1390.1319580078125,0.11537322402000427,12049,0.11777622252702713,9133.166964111328
KALUGA,1253.308349609375,0.10848336666822433,11553,0.1100429967045784,8234.235856933594
PRIMOR'YE,1250.272705078125,0.1322759985923767,9452,0.13512453436851501,8214.29167236328
GORNO-ALTAY,1218.855224609375,0.11743474751710892,10379,0.11911450326442719,8007.878825683594
TULA,1203.11279296875,0.10985325276851654,10952,0.11118277162313461,7904.4510498046875
MURMANSK,1150.858642578125,0.07121650129556656,16160,0.0741766169667244,7561.141281738282
PENZA,1106.50146484375,0.11159873753786087,9915,0.11313535273075104,7269.714624023438
PSKOV,1093.80322265625,0.10113760828971863,10815,0.10362819582223892,7186.287172851563
YAROSLAVL',1059.93701171875,0.09951525926589966,10651,0.1014459952712059,6963.786166992188
LENINGRAD,1027.118408203125,0.09396380931138992,10931,0.09596769511699677,6748.167941894531
VLADIMIR,998.4241943359375,0.10394837707281113,9605,0.10552316904067993,6559.646956787109
KOSTROMA,896.1441650390625,0.0979713723063469,9147,0.0999521017074585,5887.66716430664
CHUVASH,892.7791748046875,0.10547958314418793,8464,0.10684750229120255,5865.559178466797
IVANOVO,878.1542358398438,0.10159119218587875,8644,0.10266097635030746,5769.4733294677735
RYAZAN',860.3342895507812,0.10864178091287613,7919,0.11032857745885849,5652.396282348633
MARIY-EL,823.8018188476562,0.10225941240787506,8056,0.10360138863325119,5412.377949829101
LIPETSK,792.680908203125,0.11291750520467758,7020,0.11428174376487732,5207.913566894531
MORDOVIA,774.888671875,0.10836087912321091,7151,0.1094445064663887,5091.01857421875
NOVGOROD,745.836669921875,0.09798169881105423,7612,0.0997067242860794,4900.1469213867185
TAMBOV,711.175048828125,0.1127954050898552,6305,0.11451014131307602,4672.420070800781
KHAKASS,511.2543029785156,0.11058929562568665,4623,0.11453550308942795,3358.9407705688477
CHECHNYA,506.6703186035156,0.13514812290668488,3749,0.13606417179107666,3328.8239932250976
KABARDIN-BALKAR,441.54327392578125,0.13457582890987396,3281,0.13519033789634705,2900.9393096923827
KALMYK,394.42352294921875,0.1282678097486496,3075,0.1293478161096573,2591.3625457763674
NENETS,392.4241943359375,0.0736531913280487,5328,0.07548472285270691,2578.2269567871094
ADYGEY,381.3062744140625,0.13175752758979797,2894,0.13221408426761627,2505.1822229003906
KARACHAY-CHERKESS,334.4006652832031,0.1337602734565735,2500,0.13461872935295105,2197.0123709106447
DAGESTAN,319.8567810058594,0.13657420873641968,2342,0.13853853940963745,2101.459051208496
NORTH OSSETIA,290.61260986328125,0.13529451191425323,2148,0.1361076831817627,1909.3248468017578
YEVREY,166.9627227783203,0.12276671081781387,1360,0.12418980151414871,1096.9450886535644
INGUSH,161.62088012695312,0.135247603058815,1195,0.13573728501796722,1061.849182434082
CITY OF ST. PETERSBURG,38.03923034667969,0.09392402321100235,405,0.09426086395978928,249.91774337768555
MOSCOW CITY,5.459968566894531,0.10499939322471619,52,0.10546204447746277,35.87199348449707
ASTRAKHAN',1.7515976428985596,0.12511411309242249,14,0.12631608545780182,11.507996513843537
